date,ADA,AVAX,BNB,BTC,DOGE,ETH,SOL,XRP
2022-11-29 00:00:00+00:00,0.309,12.456,295.13,16433.2,0.10141000000000001,1215.74,13.336,0.3977
2022-11-30 00:00:00+00:00,0.3186,13.131,300.11,17153.3,0.10671000000000001,1294.02,14.162,0.40740000000000004
2022-12-01 00:00:00+00:00,0.3143,12.896,292.3,16970.5,0.10168,1275.7,13.489,0.3966
2022-12-02 00:00:00+00:00,0.319,13.574,293.49,17083.0,0.10202000000000001,1295.0,13.703,0.3957
2022-12-03 00:00:00+00:00,0.3194,13.403,290.35,16879.5,0.09965,1239.76,13.289,0.38680000000000003
2022-12-04 00:00:00+00:00,0.322,13.919,291.95,17099.5,0.10398,1278.82,13.7,0.38930000000000003
2022-12-05 00:00:00+00:00,0.31920000000000004,13.599,288.39,16958.3,0.10143,1258.66,13.81,0.389
2022-12-06 00:00:00+00:00,0.3179,13.662,290.21,17078.6,0.10012000000000001,1270.72,14.281,0.3911
2022-12-07 00:00:00+00:00,0.31,13.259,284.02,16828.0,0.09570000000000001,1230.83,13.487,0.383
2022-12-08 00:00:00+00:00,0.3143,13.405,290.34,17216.0,0.09843,1279.73,13.67,0.39380000000000004
2022-12-09 00:00:00+00:00,0.3116,13.451,285.91,17122.0,0.09666000000000001,1262.31,13.579,0.3886
2022-12-10 00:00:00+00:00,0.3123,13.478,288.03,17120.0,0.09627000000000001,1265.88,13.56,0.3861
2022-12-11 00:00:00+00:00,0.30710000000000004,12.972,284.38,17077.3,0.09262000000000001,1262.43,13.407,0.3806
2022-12-12 00:00:00+00:00,0.30670000000000003,12.996,276.14,17200.0,0.09022000000000001,1274.88,13.304,0.387
2022-12-13 00:00:00+00:00,0.3141,13.75,272.34,17777.1,0.091,1321.06,13.894,0.395
2022-12-14 00:00:00+00:00,0.3078,13.71,267.7,17803.9,0.08821000000000001,1307.76,14.12,0.3849
2022-12-15 00:00:00+00:00,0.30010000000000003,13.17,258.85,17352.0,0.0848,1266.26,14.044,0.3776
2022-12-16 00:00:00+00:00,0.2631,11.828,230.74,16624.1,0.07565000000000001,1166.2,12.239,0.3508
2022-12-17 00:00:00+00:00,0.2669,11.943,241.75,16768.0,0.07913,1186.45,12.489,0.3542
2022-12-18 00:00:00+00:00,0.26580000000000004,11.92,250.78,16730.3,0.07843,1182.45,12.369,0.34950000000000003
2022-12-19 00:00:00+00:00,0.2528,11.383,240.23,16429.2,0.0713,1167.21,11.93,0.3385
2022-12-20 00:00:00+00:00,0.2585,11.939,251.09,16887.3,0.07478,1216.21,12.247,0.3482
2022-12-21 00:00:00+00:00,0.2533,11.698,246.07,16819.6,0.07366,1213.21,12.127,0.34450000000000003
2022-12-22 00:00:00+00:00,0.2566,11.847,245.69,16815.5,0.07682,1217.38,11.814,0.34890000000000004
2022-12-23 00:00:00+00:00,0.2594,11.775,245.95,16776.4,0.07715000000000001,1219.5,11.772,0.354
2022-12-24 00:00:00+00:00,0.2589,11.67,244.31,16828.9,0.07747000000000001,1219.96,11.423,0.35150000000000003
2022-12-25 00:00:00+00:00,0.2589,11.673,243.11,16824.4,0.07595,1217.96,11.373,0.34550000000000003
2022-12-26 00:00:00+00:00,0.2652,11.707,244.26,16912.9,0.07566,1227.57,11.325,0.3655
2022-12-27 00:00:00+00:00,0.2602,11.641,246.52,16698.2,0.07368000000000001,1211.29,11.087,0.3674
2022-12-28 00:00:00+00:00,0.248,11.204,244.42,16539.0,0.07034,1189.93,9.749,0.3556
2022-12-29 00:00:00+00:00,0.2436,10.967,246.12,16630.3,0.07089000000000001,1200.35,9.614,0.342
2022-12-30 00:00:00+00:00,0.2457,10.869,245.74,16601.2,0.06837,1199.66,9.877,0.3447
2022-12-31 00:00:00+00:00,0.2456,10.903,246.11,16537.6,0.07021000000000001,1196.1,9.968,0.3388
